id,sprites,fr_name,en_name,jpn_name,health,type1,type2,speed,height_m,weight_kg,percentage_male,class,attack,defense,sp_attack,sp_defense,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,base_egg_steps,base_happiness,base_total,capture_rate,experience_growth,generation,is_legendary,level,trainer
422,422_Occident_EB.png,Sancoki,Shellos,Karanakushi?????,76,water,,34,0.3,6.3,50,Sea Slug Pokémon,48,48,57,62,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,325,190,1000000,4,0,,
423,423_Occident_EB.png,Tritosor,Gastrodon,Tritodon?????,111,water,ground,39,0.9,29.9,50,Sea Slug Pokémon,83,68,92,82,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,5120,70,475,75,1000000,4,0,,
424,424.png,Capidextre,Ambipom,Eteboth?????,75,normal,,115,1.2,20.3,50,Long Tail Pokémon,100,66,60,66,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,100,482,45,800000,4,0,,
425,425_EB.png,Baudrive,Drifloon,Fuwante????,90,ghost,flying,70,0.4,1.2,50,Balloon Pokémon,50,34,60,44,0.25,2,1,2,1,0,1,1,2,0.5,0,2,0,0.5,1,2,1,1,7680,70,348,125,1640000,4,0,,
426,426_EB.png,Grodrive,Drifblim,Fuwaride?????,150,ghost,flying,80,1.2,15,50,Blimp Pokémon,80,44,90,54,0.25,2,1,2,1,0,1,1,2,0.5,0,2,0,0.5,1,2,1,1,7680,70,498,60,1640000,4,0,,
427,427.png,Laporeille,Buneary,Mimirol????,55,normal,,85,0.4,5.5,50,Rabbit Pokémon,66,44,44,56,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,0,350,190,1000000,4,0,,
428,428.png;428_Méga.png,Lockpin;Méga-Lockpin,Lopunny,Mimilop?????,65,normal,,135,1.2,33.3,50,Rabbit Pokémon,136,94,54,96,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,140,580,60,1000000,4,0,,
429,429.png,Magirêve,Mismagius,Mumargi?????,60,ghost,,105,0.9,4.4,50,Magical Pokémon,60,60,105,105,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,6400,35,495,45,800000,4,0,,
430,430.png,Corboss,Honchkrow,Dongkarasu?????,100,dark,flying,71,0.9,27.3,50,Big Boss Pokémon,125,52,105,52,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,5120,35,505,30,1059860,4,0,,
431,431.png,Chaglam,Glameow,Nyarmar?????,49,normal,,85,0.5,3.9,24.6,Catty Pokémon,55,42,42,37,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,310,190,800000,4,0,,
432,432.png,Chaffreux,Purugly,Bunyatto?????,71,normal,,112,1,43.8,24.6,Tiger Cat Pokémon,82,64,64,59,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,452,75,800000,4,0,,
433,433.png,Korillon,Chingling,Lisyan?????,45,psychic,,45,0.2,0.6,50,Bell Pokémon,30,50,65,50,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,6400,70,285,120,800000,4,0,,
434,434_EB.png,Moufouette,Stunky,Skunpuu?????,63,poison,dark,74,0.4,19.2,50,Skunk Pokémon,63,47,41,41,1,0.5,1,1,1,1,1,1,0.5,0.5,2,1,1,0.5,0,1,1,1,5120,70,329,225,1000000,4,0,,
435,435_EB.png,Moufflair,Skuntank,Skutank?????,103,poison,dark,84,1,38,50,Skunk Pokémon,93,67,71,61,1,0.5,1,1,1,1,1,1,0.5,0.5,2,1,1,0.5,0,1,1,1,5120,70,479,60,1000000,4,0,,
436,436_EB.png,Archéomire,Bronzor,Dohmirror?????,57,steel,psychic,23,0.5,60.5,,Bronze Pokémon,24,86,24,86,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1,5120,70,300,255,1000000,4,0,,
437,437_EB.png,Archéodong,Bronzong,Dohtakun?????,67,steel,psychic,33,1.3,187,,Bronze Bell Pokémon,89,116,79,116,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1,5120,70,500,90,1000000,4,0,,
438,438_EB.png,Manzaï,Bonsly,Usohachi????,50,rock,,10,0.5,15,50,Bonsai Pokémon,80,95,10,45,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,5120,70,290,255,1000000,4,0,,
439,439_EB.png,Mime Jr.,Mime Jr.,Manene???,20,psychic,fairy,60,0.6,13,50,Mime Pokémon,25,45,70,90,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,6400,70,310,145,1000000,4,0,,
440,440.png,Ptiravi,Happiny,Pinpuku????,100,normal,,30,0.6,24.4,0,Playhouse Pokémon,5,5,15,65,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,10240,140,220,130,800000,4,0,,
441,441.png,Pijako,Chatot,Perap????,76,normal,flying,91,0.5,1.9,50,Music Note Pokémon,65,45,92,42,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,5120,35,411,30,1059860,4,0,,
442,442.png,Spiritomb,Spiritomb,Mikaruge????,50,ghost,dark,35,1,108,50,Forbidden Pokémon,92,108,92,108,1,1,1,1,2,0,1,1,1,1,1,1,0,0.5,0,1,1,1,7680,70,485,100,1000000,4,0,,
443,443.png,Griknot,Gible,Fukamaru????,58,dragon,ground,42,0.7,20.5,50,Land Shark Pokémon,70,45,40,45,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,10240,70,300,45,1250000,4,0,,
444,444.png,Carmache,Gabite,Gabite????,68,dragon,ground,82,1.4,56,50,Cave Pokémon,90,65,50,55,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,10240,70,410,45,1250000,4,0,,
445,445.png;445_Méga.png,Carchacrok;Méga-Carchacrok,Garchomp,Gaburias?????,108,dragon,ground,92,1.9,95,50,Mach Pokémon,170,115,120,95,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,10240,70,700,45,1250000,4,0,,
446,446_EB.png,Goinfrex,Munchlax,Gonbe???,135,normal,,5,0.6,105,88.1,Big Eater Pokémon,85,40,40,85,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,10240,70,390,50,1250000,4,0,,
447,447_EB.png,Riolu,Riolu,Riolu???,40,fighting,,60,0.7,20.2,88.1,Emanation Pokémon,70,40,35,40,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,285,75,1059860,4,0,,
448,448_EB.png;448_Méga.png,Lucario;Méga-Lucario,Lucario,Lucario????,70,fighting,steel,112,1.2,54,88.1,Aura Pokémon,145,88,140,70,0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,6400,70,625,45,1059860,4,0,,
449,449_EB.png,Hippopotas,Hippopotas,Hippopotas?????,68,ground,,32,0.8,49.5,50,Hippo Pokémon,72,78,38,42,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,7680,70,330,140,1250000,4,0,,
450,450_EB.png,Hippodocus,Hippowdon,Kabaldon?????,108,ground,,47,2,300,50,Heavyweight Pokémon,112,118,68,72,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,7680,70,525,60,1250000,4,0,,
451,451_EB.png,Rapion,Skorupi,Scorupi????,40,poison,bug,65,0.8,12,50,Scorpion Pokémon,50,90,30,55,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,5120,70,330,120,1250000,4,0,,
452,452_EB.png,Drascore,Drapion,Dorapion?????,70,poison,dark,95,1.3,61.5,50,Ogre Scorp Pokémon,90,110,60,75,1,0.5,1,1,1,1,1,1,0.5,0.5,2,1,1,0.5,0,1,1,1,5120,70,500,45,1250000,4,0,,
453,453_EB.png,Cradopaud,Croagunk,Gureggru?????,48,poison,fighting,50,0.7,23,50,Toxic Mouth Pokémon,61,40,61,40,0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1,2560,100,300,140,1000000,4,0,,
454,454_EB.png,Coatox,Toxicroak,Dokurog?????,83,poison,fighting,85,1.3,44.4,50,Toxic Mouth Pokémon,106,65,86,65,0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1,5120,70,490,75,1000000,4,0,,
455,455.png,Vortente,Carnivine,Muskippa?????,74,grass,,46,1.4,27,50,Bug Catcher Pokémon,100,72,90,72,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,6400,70,454,200,1250000,4,0,,
456,456.png,Écayon,Finneon,Keikouo?????,49,water,,66,0.4,7,50,Wing Fish Pokémon,49,56,49,61,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,330,190,600000,4,0,,
457,457.png,Luminéon,Lumineon,Neolant?????,69,water,,91,1.2,24,50,Neon Pokémon,69,76,69,86,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,460,75,600000,4,0,,
458,458_EB.png,Babimanta,Mantyke,Tamanta????,45,water,flying,50,1,65,50,Kite Pokémon,20,50,60,120,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,6400,70,345,25,1250000,4,0,,
459,459_EB.png,Blizzi,Snover,Yukikaburi?????,60,grass,ice,40,1,50.5,50,Frosted Tree Pokémon,62,50,62,60,2,1,1,0.5,1,2,4,2,1,0.5,0.5,1,1,2,1,2,2,0.5,5120,70,334,120,1250000,4,0,,
460,460_EB.png;460_Méga.png,Blizzaroi;Méga-Blizzaroi,Abomasnow,Yukinooh?????,90,grass,ice,30,2.2,135.5,50,Frosted Tree Pokémon,132,105,132,105,2,1,1,0.5,1,2,4,2,1,0.5,0.5,1,1,2,1,2,2,0.5,5120,70,594,60,1250000,4,0,,
461,461_EB.png,Dimoret,Weavile,Manyula?????,70,dark,ice,125,1.1,34,50,Sharp Claw Pokémon,120,65,45,85,2,0.5,1,1,2,4,2,1,0.5,1,1,0.5,1,1,0,2,2,1,5120,35,510,45,1059860,4,0,,
462,462.png,Magnézone,Magnezone,Jibacoil?????,70,electric,steel,60,1.2,180,,Magnet Area Pokémon,70,115,130,90,0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,5120,70,535,30,1000000,4,0,,
463,463.png,Coudlangue,Lickilicky,Berobelt?????,110,normal,,50,1.7,140,50,Licking Pokémon,85,95,80,95,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,515,30,1000000,4,0,,
464,464_EB.png,Rhinastoc,Rhyperior,Dosidon?????,115,ground,rock,40,2.4,282.8,50,Drill Pokémon,140,130,55,55,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,5120,70,535,30,1250000,4,0,,
465,465.png,Bouldeneu,Tangrowth,Mojumbo?????,100,grass,,50,2,128.6,50,Vine Pokémon,100,125,110,50,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,535,30,1000000,4,0,,
466,466.png,Élekable,Electivire,Elekible?????,75,electric,,95,1.8,138.6,75.4,Thunderbolt Pokémon,123,67,95,85,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,6400,70,540,30,1000000,4,0,,
467,467.png,Maganon,Magmortar,Booburn?????,75,fire,,83,1.6,68,75.4,Blast Pokémon,95,67,125,95,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,6400,70,540,30,1000000,4,0,,
468,468_EB.png,Togekiss,Togekiss,Togekiss?????,85,fairy,flying,80,1.5,38,88.1,Jubilee Pokémon,50,95,120,115,0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1,2560,70,545,30,800000,4,0,,
469,469.png,Yanmega,Yanmega,Megayanma?????,86,bug,flying,95,1.9,51.5,50,Ogre Darner Pokémon,76,86,116,56,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,5120,70,515,30,1000000,4,0,,
470,470_EB.png,Phyllali,Leafeon,Leafia?????,65,grass,,95,1,25.5,88.1,Verdant Pokémon,110,130,60,65,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,8960,35,525,45,1000000,4,0,,
471,471_EB.png,Givrali,Glaceon,Glacia?????,65,ice,,65,0.8,25.9,88.1,Fresh Snow Pokémon,60,110,130,95,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,8960,35,525,45,1000000,4,0,,
472,472.png,Scorvol,Gliscor,Glion?????,75,ground,flying,95,2,42.5,50,Fang Scorp Pokémon,95,125,45,75,0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,5120,70,510,30,1059860,4,0,,
473,473_EB.png,Mammochon,Mamoswine,Mammoo????,110,ice,ground,80,2.5,291,50,Twin Tusk Pokémon,130,80,70,60,1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2,5120,70,530,50,1250000,4,0,,
474,474.png,Porygon-Z,Porygon-Z,Porygon-z????Z,85,normal,,90,0.9,34,,Virtual Pokémon,80,70,135,75,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,535,30,1000000,4,0,,
475,475_EB.png;475_Méga.png,Gallame;Méga-Gallame,Gallade,Erureido?????,68,psychic,fighting,110,1.6,52,100,Blade Pokémon,165,95,65,115,1,1,1,1,2,0.5,1,2,2,1,1,1,1,1,1,0.5,1,1,5120,35,618,45,1250000,4,0,,
476,476.png,Tarinorme,Probopass,Dainose?????,60,rock,steel,40,1.4,340,50,Compass Pokémon,55,145,75,150,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,5120,70,525,60,1000000,4,0,,
477,477_EB.png,Noctunoir,Dusknoir,Yonoir?????,45,ghost,,45,2.2,106.6,50,Gripper Pokémon,100,135,65,135,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,6400,35,525,45,800000,4,0,,
478,478_EB.png,Momartik,Froslass,Yukimenoko?????,70,ice,ghost,110,1.3,26.6,0,Snow Land Pokémon,80,70,80,70,0.5,2,1,1,1,0,2,1,2,1,1,0.5,0,0.5,1,2,2,1,5120,70,480,75,1000000,4,0,,
479,479_EB.png;479_Chaleur_EB.png;479_Lavage_EB.png;479_Froid_EB.png;479_Tonte_EB.png;479_Hélice_EB.png,"Motisma (Forme Normale);""Motisma (Forme Chaleur)"";""Motisma (Forme Lavage)"";""Motisma (Forme Froid)"";""Motisma (Forme Tonte)"";""Motisma (Forme Hélice)""",Rotom,Rotom???,50,electric,ghost,86,0.3,0.3,,Plasma Pokémon,65,107,105,107,0.5,2,1,0.5,1,0,1,0.5,2,1,2,1,0,0.5,1,1,0.5,1,5120,70,520,45,1000000,4,0,,
480,480.png,Créhelf,Uxie,Yuxie????,75,psychic,,95,0.3,0.3,,Knowledge Pokémon,75,130,75,130,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,20480,140,580,3,1250000,4,1,,
481,481.png,Créfollet,Mesprit,Emrit?????,80,psychic,,80,0.3,0.3,,Emotion Pokémon,105,105,105,105,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,20480,140,580,3,1250000,4,1,,
482,482.png,Créfadet,Azelf,Agnome????,75,psychic,,115,0.3,0.3,,Willpower Pokémon,125,70,125,70,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,20480,140,580,3,1250000,4,1,,
483,483.png,Dialga,Dialga,Dialga?????,100,steel,dragon,90,5.4,683,,Temporal Pokémon,120,120,150,100,0.5,1,1,0.5,1,2,1,0.5,1,0.25,2,1,0.5,0,0.5,0.5,0.5,0.5,30720,0,680,3,1250000,4,1,,
484,484.png,Palkia,Palkia,Palkia????,90,water,dragon,100,4.2,336,,Spatial Pokémon,120,100,150,120,1,1,2,1,2,1,0.25,1,1,1,1,1,1,1,1,1,0.5,0.25,30720,0,680,3,1250000,4,1,,
485,485.png,Heatran,Heatran,Heatran?????,91,fire,steel,77,1.7,430,50,Lava Dome Pokémon,90,106,130,106,0.25,1,0.5,1,0.25,2,1,0.5,1,0.25,4,0.25,0.5,0,0.5,1,0.25,2,2560,100,600,3,1250000,4,1,,
486,486.png,Regigigas,Regigigas,Regigigas?????,110,normal,,100,3.7,420,,Colossal Pokémon,160,110,80,110,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,30720,0,670,3,1250000,4,1,,
487,487_Alternative.png;487_Originelle.png,"Giratina (Forme Alternative);""Giratina (Forme Originelle)""",Giratina,Giratina (another Forme)?????,150,ghost,dragon,90,4.5,750,,Renegade Pokémon,120,100,120,100,0.5,2,2,0.5,2,0,0.5,1,2,0.5,1,2,0,0.5,1,1,1,0.5,30720,0,680,3,1250000,4,1,,
488,488.png,Cresselia,Cresselia,Cresselia?????,120,psychic,,85,1.5,85.6,0,Lunar Pokémon,70,120,75,130,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,30720,100,600,3,1250000,4,1,,
489,489.png,Phione,Phione,Phione????,80,water,,80,0.4,3.1,,Sea Drifter Pokémon,80,80,80,80,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,10240,70,480,30,1250000,4,0,,
490,490.png,Manaphy,Manaphy,Manaphy????,100,water,,100,0.3,1.4,,Seafaring Pokémon,100,100,100,100,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,2560,70,600,3,1250000,4,1,,
491,491.png,Darkrai,Darkrai,Darkrai?????,70,dark,,125,1.5,50.5,,Pitch-Black Pokémon,90,90,135,90,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,30720,0,600,3,1250000,4,1,,
492,492_Terrestre.png;492_Céleste.png,"Shaymin (Forme Terrestre);""Shaymin (Forme Céleste)""",Shaymin,Shaymin (sky Forme)????,100,grass,grass,127,0.2,2.1,,Gratitude Pokémon,103,75,120,75,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,30720,100,600,45,1059860,4,1,,
493,493.png,Arceus,Arceus,Arceus?????,120,normal,,120,3.2,320,,Alpha Pokémon,120,120,120,120,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,30720,0,720,3,1250000,4,1,,
494,494.png,Victini,Victini,Victini?????,100,psychic,fire,100,0.4,4,,Victory Pokémon,100,100,100,100,1,2,1,1,0.5,0.5,0.5,1,2,0.5,2,0.5,1,1,0.5,2,0.5,2,30720,100,600,3,1250000,5,1,,
495,495.png,Vipélierre,Snivy,Tsutarja?????,45,grass,,63,0.6,8.1,88.1,Grass Snake Pokémon,45,55,45,55,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,308,45,1059860,5,0,,
496,496.png,Lianaja,Servine,Janovy?????,60,grass,,83,0.8,16,88.1,Grass Snake Pokémon,60,75,60,75,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,413,45,1059860,5,0,,
497,497.png,Majaspic,Serperior,Jalorda?????,75,grass,,113,3.3,63,88.1,Regal Pokémon,75,95,75,95,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,528,45,1059860,5,0,,
498,498.png,Gruikui,Tepig,Pokabu???,65,fire,,45,0.5,9.9,88.1,Fire Pig Pokémon,63,45,45,45,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,308,45,1059860,5,0,,
499,499.png,Grotichon,Pignite,Chaoboo?????,90,fire,fighting,55,1,55.5,88.1,Fire Pig Pokémon,93,55,70,55,0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,5120,70,418,45,1059860,5,0,,
500,500.png,Roitiflam,Emboar,Enbuoh?????,110,fire,fighting,65,1.6,150,88.1,Mega Fire Pig Pokémon,123,65,100,65,0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,5120,70,528,45,1059860,5,0,,
501,501.png,Moustillon,Oshawott,Mijumaru?????,55,water,,45,0.5,5.9,88.1,Sea Otter Pokémon,55,45,63,45,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,308,45,1059860,5,0,,
502,502.png,Mateloutre,Dewott,Futachimaru?????,75,water,,60,0.8,24.5,88.1,Discipline Pokémon,75,60,83,60,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,413,45,1059860,5,0,,
503,503.png,Clamiral,Samurott,Daikenki?????,95,water,,70,1.5,94.6,88.1,Formidable Pokémon,100,85,108,70,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,528,45,1059860,5,0,,
504,504.png,Ratentif,Patrat,Minezumi????,45,normal,,42,0.5,11.6,50,Scout Pokémon,55,39,35,39,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,255,255,1000000,5,0,,
505,505.png,Miradar,Watchog,Miruhog?????,60,normal,,77,1.1,27,50,Lookout Pokémon,85,69,60,69,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,420,255,1000000,5,0,,
506,506.png,Ponchiot,Lillipup,Yorterrie?????,45,normal,,55,0.4,4.1,50,Puppy Pokémon,60,45,25,45,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,275,255,1059860,5,0,,
507,507.png,Ponchien,Herdier,Herderrie?????,65,normal,,60,0.9,14.7,50,Loyal Dog Pokémon,80,65,35,65,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,370,120,1059860,5,0,,
508,508.png,Mastouffe,Stoutland,Mooland?????,85,normal,,80,1.2,61,50,Big-Hearted Pokémon,110,90,45,90,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,500,45,1059860,5,0,,
509,509_EB.png,Chacripan,Purrloin,Choroneko?????,41,dark,,66,0.4,10.1,50,Devious Pokémon,50,37,50,37,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,5120,70,281,255,1000000,5,0,,
510,510_EB.png,Léopardus,Liepard,Lepardas?????,64,dark,,106,1.1,37.5,50,Cruel Pokémon,88,50,88,50,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,5120,70,446,90,1000000,5,0,,
511,511.png,Feuillajou,Pansage,Yanappu????,50,grass,,64,0.6,10.5,88.1,Grass Monkey Pokémon,53,48,53,48,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,316,190,1000000,5,0,,
512,512.png,Feuiloutan,Simisage,Yanakkie?????,75,grass,,101,1.1,30.5,88.1,Thorn Monkey Pokémon,98,63,98,63,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,498,75,1000000,5,0,,
513,513.png,Flamajou,Pansear,Baoppu????,50,fire,,64,0.6,11,88.1,High Temp Pokémon,53,48,53,48,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,316,190,1000000,5,0,,
514,514.png,Flamoutan,Simisear,Baokkie?????,75,fire,,101,1,28,88.1,Ember Pokémon,98,63,98,63,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,498,75,1000000,5,0,,
515,515.png,Flotajou,Panpour,Hiyappu????,50,water,,64,0.6,13.5,88.1,Spray Pokémon,53,48,53,48,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,316,190,1000000,5,0,,
516,516.png,Flotoutan,Simipour,Hiyakkie?????,75,water,,101,1,29,88.1,Geyser Pokémon,98,63,98,63,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,498,75,1000000,5,0,,
517,517_EB.png,Munna,Munna,Munna???,76,psychic,,24,0.6,23.3,50,Dream Eater Pokémon,25,45,67,55,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,2560,70,292,190,800000,5,0,,
518,518_EB.png,Mushana,Musharna,Musharna?????,116,psychic,,29,1.1,60.5,50,Drowsing Pokémon,55,85,107,95,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,2560,70,487,75,800000,5,0,,
519,519_EB.png,Poichigeon,Pidove,Mamepato????,50,normal,flying,43,0.3,2.1,50,Tiny Pigeon Pokémon,55,50,36,30,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,264,255,1059860,5,0,,
520,520_EB.png,Colombeau,Tranquill,Hatoboh?????,62,normal,flying,65,0.6,15,50,Wild Pigeon Pokémon,77,62,50,42,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,358,120,1059860,5,0,,
521,521_?_EB.png,Déflaisan,Unfezant,Kenhallow?????,80,normal,flying,93,1.2,29,50,Proud Pokémon,115,80,65,55,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,488,45,1059860,5,0,,
522,522.png,Zébibron,Blitzle,Shimama???,45,electric,,76,0.8,29.8,50,Electrified Pokémon,60,32,50,32,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,5120,70,295,190,1000000,5,0,,
523,523.png,Zéblitz,Zebstrika,Zebraika?????,75,electric,,116,1.6,79.5,50,Thunderbolt Pokémon,100,63,80,63,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,5120,70,497,75,1000000,5,0,,
524,524_EB.png,Nodulithe,Roggenrola,Dangoro????,55,rock,,15,0.4,18,50,Mantle Pokémon,75,85,25,25,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,3840,70,280,255,1059860,5,0,,
525,525_EB.png,Géolithe,Boldore,Gantle????,70,rock,,20,0.9,102,50,Ore Pokémon,105,105,50,40,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,3840,70,390,120,1059860,5,0,,
526,526_EB.png,Gigalithe,Gigalith,Gigaiath?????,85,rock,,25,1.7,260,50,Compressed Pokémon,135,130,60,80,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,3840,70,515,45,1059860,5,0,,
527,527_EB.png,Chovsourir,Woobat,Koromori????,65,psychic,flying,72,0.4,2.1,50,Bat Pokémon,45,43,55,43,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,3840,70,323,190,1000000,5,0,,
528,528_EB.png,Rhinolove,Swoobat,Kokoromori?????,67,psychic,flying,114,0.9,10.5,50,Courting Pokémon,57,55,77,55,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,3840,70,425,45,1000000,5,0,,
